Scala,1,dataset_200MB,2,1,Column Operation, Sorting Desc 10 column,18.841
Scala,1,dataset_200MB,2,1,Row Operation, Running Sum,3.552
Scala,1,dataset_200MB,2,1,Column Operation, Sorting Asc 1 column,15.054
Scala,1,dataset_200MB,2,1,Column Operation, Merge 10 columns into 1,11.161
Scala,1,dataset_200MB,2,1,Column Operation, Mathematical Operations on Columns,1.92
Scala,1,dataset_200MB,2,1,Row Operation, Writing 1000 new rows,5.157
Scala,1,dataset_200MB,2,1,Aggregate Operations, GroupBy 10 columns,79.183
Scala,1,dataset_200MB,2,1,Mixed Operation, Pivot 1 Rows and 1 Column,7.141
Scala,1,dataset_200MB,2,1,Column Operation, Split 1 Column into 10,20.857
Scala,1,dataset_200MB,2,1,Aggregate Operations, GroupBy 5 columns,67.409
Scala,1,dataset_200MB,2,1,Row Operation, Filter,3.801
Scala,1,dataset_200MB,2,1,Mixed Operation, Pivot 5 Rows and 1 Column,13.783
Scala,1,dataset_200MB,2,1,Mixed Operation, Pivot 10 Rows and 1 Column,14.638
Scala,1,dataset_200MB,2,1,Column Operation, Merge 5 columns into 1,11.01
Scala,1,dataset_200MB,2,1,Aggregate Operations, GroupBy 1 column,32.885
Scala,1,dataset_200MB,2,1,Row Operation, Writing 100 new rows,4.786
Scala,1,dataset_200MB,2,1,Row Operation, Shift (Lag),1.935
Scala,1,dataset_200MB,2,1,Row Operation, Filter Reg Ex 2,10.467
Scala,1,dataset_200MB,2,1,Column Operation, Merge 2 columns into 1,12.824
Scala,1,dataset_200MB,2,1,Column Operation, Sorting Desc 5 column,24.055
Scala,1,dataset_200MB,2,1,Row Operation, Filter Reg Ex 1,8.614
Scala,1,dataset_200MB,2,1,Row Operation, Writing 10000 new rows,10.486
Scala,1,dataset_200MB,2,1,Column Operation, Sorting Asc 10 column,36.467
Scala,1,dataset_200MB,2,1,Column Operation, Split 1 Column into 5,16.553
Scala,1,dataset_200MB,2,1,Aggregate Operations, Ranking by Group,18.928
Scala,1,dataset_200MB,2,1,Column Operation, Sorting Desc 1 column,30.72
Scala,1,dataset_200MB,2,1,Column Operation, Sorting Asc 5 column,25.018
Scala,1,dataset_200MB,2,2,Column Operation, Sorting Asc 1 column,25.594
Scala,1,dataset_200MB,2,2,Aggregate Operations, Ranking by Group,36.668
Scala,1,dataset_200MB,2,2,Mixed Operation, Pivot 5 Rows and 1 Column,17.196
Scala,1,dataset_200MB,2,2,Mixed Operation, Pivot 1 Rows and 1 Column,8.861
Scala,1,dataset_200MB,2,2,Row Operation, Filter,8.34
Scala,1,dataset_200MB,2,2,Mixed Operation, Pivot 10 Rows and 1 Column,18.576
Scala,1,dataset_200MB,2,2,Column Operation, Sorting Desc 10 column,24.042
Scala,1,dataset_200MB,2,2,Aggregate Operations, GroupBy 5 columns,55.252
Scala,1,dataset_200MB,2,2,Column Operation, Sorting Desc 5 column,20.776
Scala,1,dataset_200MB,2,2,Column Operation, Mathematical Operations on Columns,4.983
Scala,1,dataset_200MB,2,2,Column Operation, Sorting Asc 10 column,31.919
Scala,1,dataset_200MB,2,2,Aggregate Operations, GroupBy 1 column,42.677
Scala,1,dataset_200MB,2,2,Column Operation, Sorting Asc 5 column,26.353
Scala,1,dataset_200MB,2,2,Column Operation, Split 1 Column into 5,13.093
Scala,1,dataset_200MB,2,2,Column Operation, Merge 10 columns into 1,10.961
Scala,1,dataset_200MB,2,2,Row Operation, Writing 10000 new rows,10.058
Scala,1,dataset_200MB,2,2,Column Operation, Sorting Desc 1 column,21.304
Scala,1,dataset_200MB,2,2,Row Operation, Writing 1000 new rows,10.865
Scala,1,dataset_200MB,2,2,Row Operation, Shift (Lag),3.248
Scala,1,dataset_200MB,2,2,Row Operation, Filter Reg Ex 1,6.764
Scala,1,dataset_200MB,2,2,Column Operation, Merge 5 columns into 1,10.983
Scala,1,dataset_200MB,2,2,Column Operation, Merge 2 columns into 1,10.323
