
PySpark,1,dataset_100MB,1,1,Row Operation, Filter,2.9263670444
PySpark,1,dataset_100MB,1,1,Column Operation, Split 1 Column into 5,6.0133023262
PySpark,1,dataset_100MB,1,1,Row Operation, Running Sum,7.6158444881
PySpark,1,dataset_100MB,1,1,Column Operation, Left Outer Join 5 Columns,26.7503986359
PySpark,1,dataset_100MB,1,1,Column Operation, Merge 5 columns into 1,6.0587930679
PySpark,1,dataset_100MB,1,1,Column Operation, Left Outer Join 10 Columns,18.1394720078
PySpark,1,dataset_100MB,1,1,Row Operation, Writing 100 new rows,4.1594316959
PySpark,1,dataset_100MB,1,1,Mixed Operation, Pivot 1 Rows and 1 Column,5.3633155823
PySpark,1,dataset_100MB,1,1,Column Operation, Full Outer Join 5 Columns,25.7130069733
PySpark,1,dataset_100MB,1,1,Aggregate Operation, GroupBy 5 columns,27.8858513832
PySpark,1,dataset_100MB,1,1,Column Operation, Sorting Desc 5 column,7.1821379662
PySpark,1,dataset_100MB,1,1,Column Operation, Merge 10 columns into 1,5.304997921
PySpark,1,dataset_100MB,1,1,Mixed Operation, Pivot 10 Rows and 1 Column,12.8832125664
PySpark,1,dataset_100MB,1,1,Row Operation, Writing 10000 new rows,4.8258090019
PySpark,1,dataset_100MB,1,1,Column Operation, Sorting Asc 10 column,7.2059631348
PySpark,1,dataset_100MB,1,1,Row Operation, Writing 1000 new rows,4.511818409
PySpark,1,dataset_100MB,1,1,Row Operation, Filter Reg Ex 1,1.6599028111
PySpark,1,dataset_100MB,1,1,Column Operation, Sorting Asc 1 column,6.9970405102
PySpark,1,dataset_100MB,1,1,Column Operation, Mathematical Operation on Columns,0.9772684574
PySpark,1,dataset_100MB,1,1,Row Operation, Filter Reg Ex 2,1.884967804
PySpark,1,dataset_100MB,1,1,Column Operation, Merge 2 columns into 1,5.019102335
PySpark,1,dataset_100MB,1,1,Column Operation, Inner Join 10 Columns,13.4212415218
PySpark,1,dataset_100MB,1,1,Row Operation, Shift (Lag),7.0481097698
PySpark,1,dataset_100MB,1,1,Aggregate Operation, GroupBy 10 columns,35.2436273098
PySpark,1,dataset_100MB,1,1,Column Operation, Inner Join 5 Columns,16.9138665199
PySpark,1,dataset_100MB,1,1,Column Operation, Sorting Desc 10 column,7.2129504681
PySpark,1,dataset_100MB,1,1,Aggregate Operation, Ranking by Group,6.1098225117
PySpark,1,dataset_100MB,1,1,Column Operation, Full Outer Join 10 Columns,15.8135206699
PySpark,1,dataset_100MB,1,1,Column Operation, Split 1 Column into 10,6.5868909359
PySpark,1,dataset_100MB,1,1,Column Operation, Sorting Desc 1 column,6.983934164
