Scala,1,dataset_300MB,1,1,Row Operation, Writing 10000 new rows,27.045
Scala,1,dataset_300MB,1,1,Row Operation, Running Sum,3.017
Scala,1,dataset_300MB,1,1,Column Operation, Sorting Asc 10 column,102.482
Scala,1,dataset_300MB,1,1,Row Operation, Filter,4.703
Scala,1,dataset_300MB,1,1,Aggregate Operations, Ranking by Group,19.763
Scala,1,dataset_300MB,1,1,Mixed Operation, Pivot 5 Rows and 1 Column,15.098
Scala,1,dataset_300MB,1,1,Row Operation, Writing 100 new rows,13.609
Scala,1,dataset_300MB,1,1,Mixed Operation, Pivot 10 Rows and 1 Column,17.535
Scala,1,dataset_300MB,1,1,Aggregate Operations, GroupBy 1 column,22.081
Scala,1,dataset_300MB,1,1,Column Operation, Merge 2 columns into 1,15.532
Scala,1,dataset_300MB,1,1,Aggregate Operations, GroupBy 5 columns,36.422
Scala,1,dataset_300MB,1,1,Column Operation, Sorting Desc 1 column,85.669
Scala,1,dataset_300MB,1,1,Column Operation, Sorting Asc 1 column,104.937
Scala,1,dataset_300MB,1,1,Aggregate Operations, GroupBy 10 columns,51.264
Scala,1,dataset_300MB,1,1,Column Operation, Sorting Asc 5 column,118.889
Scala,1,dataset_300MB,1,1,Row Operation, Filter Reg Ex 2,3.576
Scala,1,dataset_300MB,1,1,Row Operation, Writing 1000 new rows,14.551
Scala,1,dataset_300MB,1,1,Column Operation, Mathematical Operations on Columns,2.494
Scala,1,dataset_300MB,1,1,Column Operation, Split 1 Column into 5,16.784
Scala,1,dataset_300MB,1,1,Column Operation, Sorting Desc 10 column,128.69
Scala,1,dataset_300MB,1,1,Column Operation, Merge 5 columns into 1,15.893
Scala,1,dataset_300MB,1,1,Row Operation, Shift (Lag),2.666
Scala,1,dataset_300MB,1,1,Column Operation, Sorting Desc 5 column,125.912
Scala,1,dataset_300MB,1,1,Column Operation, Merge 10 columns into 1,15.299
Scala,1,dataset_300MB,1,1,Row Operation, Filter Reg Ex 1,3.542
Scala,1,dataset_300MB,1,1,Mixed Operation, Pivot 1 Rows and 1 Column,6.993
Scala,1,dataset_300MB,1,1,Column Operation, Split 1 Column into 10,16.111
Scala,1,dataset_300MB,1,2,Column Operation, Merge 5 columns into 1,11.97
Scala,1,dataset_300MB,1,2,Column Operation, Merge 10 columns into 1,13.218
Scala,1,dataset_300MB,1,2,Column Operation, Split 1 Column into 10,15.112
Scala,1,dataset_300MB,1,2,Aggregate Operations, GroupBy 5 columns,38.172
Scala,1,dataset_300MB,1,2,Column Operation, Sorting Asc 5 column,51.21
Scala,1,dataset_300MB,1,2,Column Operation, Split 1 Column into 5,16.542
Scala,1,dataset_300MB,1,2,Mixed Operation, Pivot 5 Rows and 1 Column,15.836
Scala,1,dataset_300MB,1,2,Aggregate Operations, Ranking by Group,14.025
Scala,1,dataset_300MB,1,2,Mixed Operation, Pivot 10 Rows and 1 Column,19.331
Scala,1,dataset_300MB,1,2,Column Operation, Sorting Desc 5 column,68.684
Scala,1,dataset_300MB,1,2,Column Operation, Sorting Desc 1 column,68.673
Scala,1,dataset_300MB,1,2,Column Operation, Mathematical Operations on Columns,2.529
Scala,1,dataset_300MB,1,2,Column Operation, Merge 2 columns into 1,13.342
Scala,1,dataset_300MB,1,2,Mixed Operation, Pivot 1 Rows and 1 Column,7.297
Scala,1,dataset_300MB,1,2,Column Operation, Sorting Desc 10 column,71.424
Scala,1,dataset_300MB,1,2,Row Operation, Running Sum,2.756
Scala,1,dataset_300MB,1,2,Column Operation, Sorting Asc 1 column,86.892
Scala,1,dataset_300MB,1,2,Row Operation, Writing 100 new rows,13.32
Scala,1,dataset_300MB,1,2,Row Operation, Filter Reg Ex 2,3.608
Scala,1,dataset_300MB,1,2,Column Operation, Sorting Asc 10 column,94.508
Scala,1,dataset_300MB,1,2,Row Operation, Filter,4.638
Scala,1,dataset_300MB,1,2,Aggregate Operations, GroupBy 1 column,26.479
Scala,1,dataset_300MB,1,2,Row Operation, Shift (Lag),2.728
Scala,1,dataset_300MB,1,2,Row Operation, Writing 10000 new rows,17.381
Scala,1,dataset_300MB,1,2,Row Operation, Filter Reg Ex 1,4.156
Scala,1,dataset_300MB,1,2,Row Operation, Writing 1000 new rows,12.483
Scala,1,dataset_300MB,1,2,Aggregate Operations, GroupBy 10 columns,46.545
Scala,1,dataset_300MB,1,3,Column Operation, Merge 10 columns into 1,11.735
Scala,1,dataset_300MB,1,3,Column Operation, Split 1 Column into 10,13.241
Scala,1,dataset_300MB,1,3,Row Operation, Shift (Lag),2.654
Scala,1,dataset_300MB,1,3,Column Operation, Sorting Desc 10 column,35.127
Scala,1,dataset_300MB,1,3,Row Operation, Writing 10000 new rows,11.019
Scala,1,dataset_300MB,1,3,Mixed Operation, Pivot 1 Rows and 1 Column,7.173
Scala,1,dataset_300MB,1,3,Row Operation, Filter Reg Ex 2,3.434
Scala,1,dataset_300MB,1,3,Row Operation, Filter Reg Ex 1,3.378
Scala,1,dataset_300MB,1,3,Column Operation, Mathematical Operations on Columns,2.43
Scala,1,dataset_300MB,1,3,Row Operation, Running Sum,3.196
Scala,1,dataset_300MB,1,3,Aggregate Operations, GroupBy 10 columns,54.225
Scala,1,dataset_300MB,1,3,Aggregate Operations, GroupBy 1 column,24.272
Scala,1,dataset_300MB,1,3,Mixed Operation, Pivot 10 Rows and 1 Column,16.315
