
PySpark,1,dataset_200MB,1,1,Row Operation, Filter,8.0100545883
PySpark,1,dataset_200MB,1,1,Column Operation, Split 1 Column into 5,32.0553019047
PySpark,1,dataset_200MB,1,1,Row Operation, Running Sum,15.3986370564
PySpark,1,dataset_200MB,1,1,Column Operation, Merge 5 columns into 1,13.8024926186
PySpark,1,dataset_200MB,1,1,Row Operation, Writing 100 new rows,11.5515282154
PySpark,1,dataset_200MB,1,1,Mixed Operation, Pivot 1 Rows and 1 Column,9.1071045399
PySpark,1,dataset_200MB,1,1,Aggregate Operation, GroupBy 5 columns,96.6700541973
PySpark,1,dataset_200MB,1,1,Column Operation, Sorting Desc 5 column,19.2483382225
PySpark,1,dataset_200MB,1,1,Column Operation, Merge 10 columns into 1,15.0457601547
PySpark,1,dataset_200MB,1,1,Mixed Operation, Pivot 10 Rows and 1 Column,23.1576874256
PySpark,1,dataset_200MB,1,1,Row Operation, Writing 10000 new rows,12.587076664
PySpark,1,dataset_200MB,1,1,Column Operation, Sorting Asc 10 column,20.9236049652
PySpark,1,dataset_200MB,1,1,Row Operation, Writing 1000 new rows,13.6950378418
PySpark,1,dataset_200MB,1,1,Row Operation, Filter Reg Ex 1,4.998339653
PySpark,1,dataset_200MB,1,1,Column Operation, Sorting Asc 1 column,23.2560696602
PySpark,1,dataset_200MB,1,1,Column Operation, Mathematical Operation on Columns,2.0398511887
PySpark,1,dataset_200MB,1,1,Row Operation, Filter Reg Ex 2,5.0516476631
PySpark,1,dataset_200MB,1,1,Column Operation, Merge 2 columns into 1,15.5576457977
PySpark,1,dataset_200MB,1,1,Row Operation, Shift (Lag),14.4524059296
PySpark,1,dataset_200MB,1,1,Aggregate Operation, GroupBy 10 columns,128.823798418
PySpark,1,dataset_200MB,1,1,Column Operation, Sorting Desc 10 column,20.0622589588
PySpark,1,dataset_200MB,1,1,Aggregate Operation, Ranking by Group,16.6523115635
PySpark,1,dataset_200MB,1,1,Column Operation, Split 1 Column into 10,46.1462090015
PySpark,1,dataset_200MB,1,1,Column Operation, Sorting Desc 1 column,20.2003703117
PySpark,1,dataset_200MB,1,1,Mixed Operation, Pivot 5 Rows and 1 Column,15.9437806606
PySpark,1,dataset_200MB,1,1,Aggregate Operation, GroupBy 1 column,58.2999126911
PySpark,1,dataset_200MB,1,1,Column Operation, Sorting Asc 5 column,21.9166007042
PySpark,1,dataset_200MB,1,2,Row Operation, Running Sum,15.1532053947
PySpark,1,dataset_200MB,1,2,Mixed Operation, Pivot 10 Rows and 1 Column,18.7062511444
PySpark,1,dataset_200MB,1,2,Mixed Operation, Pivot 5 Rows and 1 Column,14.0784366131
PySpark,1,dataset_200MB,1,2,Column Operation, Sorting Desc 5 column,18.6694118977
PySpark,1,dataset_200MB,1,2,Mixed Operation, Pivot 1 Rows and 1 Column,5.808485508
PySpark,1,dataset_200MB,1,2,Column Operation, Sorting Asc 10 column,19.118185997
PySpark,1,dataset_200MB,1,2,Column Operation, Split 1 Column into 10,42.1530008316
PySpark,1,dataset_200MB,1,2,Aggregate Operation, GroupBy 10 columns,111.7371742725
PySpark,1,dataset_200MB,1,2,Column Operation, Sorting Desc 1 column,21.4822881222
PySpark,1,dataset_200MB,1,2,Aggregate Operation, Ranking by Group,21.6836078167
PySpark,1,dataset_200MB,1,2,Row Operation, Shift (Lag),25.3392179012
PySpark,1,dataset_200MB,1,2,Row Operation, Writing 1000 new rows,11.7220654488
PySpark,1,dataset_200MB,1,2,Row Operation, Writing 10000 new rows,21.4525592327
PySpark,1,dataset_200MB,1,2,Column Operation, Split 1 Column into 5,40.2056810856
PySpark,1,dataset_200MB,1,2,Column Operation, Sorting Asc 1 column,22.2378246784
PySpark,1,dataset_200MB,1,2,Column Operation, Merge 5 columns into 1,14.5679991245
PySpark,1,dataset_200MB,1,2,Aggregate Operation, GroupBy 5 columns,84.306640625
PySpark,1,dataset_200MB,1,2,Column Operation, Merge 2 columns into 1,12.2437541485
PySpark,1,dataset_200MB,1,2,Row Operation, Writing 100 new rows,10.5257773399
PySpark,1,dataset_200MB,1,2,Column Operation, Merge 10 columns into 1,19.8181703091
PySpark,1,dataset_200MB,1,2,Column Operation, Mathematical Operation on Columns,2.3905827999
PySpark,1,dataset_200MB,1,2,Row Operation, Filter,6.411616087
PySpark,1,dataset_200MB,1,2,Aggregate Operation, GroupBy 1 column,54.2152619362
PySpark,1,dataset_200MB,1,2,Column Operation, Sorting Asc 5 column,19.1122219563
PySpark,1,dataset_200MB,1,2,Row Operation, Filter Reg Ex 1,4.6697311401
PySpark,1,dataset_200MB,1,2,Column Operation, Sorting Desc 10 column,19.4275739193
PySpark,1,dataset_200MB,1,2,Row Operation, Filter Reg Ex 2,4.8907012939
PySpark,1,dataset_200MB,1,3,Row Operation, Writing 1000 new rows,10.7194440365
