
PySpark,1,dataset_500MB,1,1,Row Operation, Filter,19.8321425915
PySpark,1,dataset_500MB,1,1,Column Operation, Split 1 Column into 5,87.9946694374
PySpark,1,dataset_500MB,1,1,Row Operation, Running Sum,51.2553768158
PySpark,1,dataset_500MB,1,1,Column Operation, Merge 5 columns into 1,100.4717392921
PySpark,1,dataset_500MB,1,1,Row Operation, Writing 100 new rows,230.0729188919
PySpark,1,dataset_500MB,1,1,Mixed Operation, Pivot 1 Rows and 1 Column,52.0430386066
PySpark,1,dataset_500MB,1,1,Aggregate Operation, GroupBy 5 columns,262.4359021187
PySpark,1,dataset_500MB,1,1,Column Operation, Sorting Desc 5 column,138.7155144215
PySpark,1,dataset_500MB,1,1,Column Operation, Merge 10 columns into 1,279.4675209522
PySpark,1,dataset_500MB,1,1,Mixed Operation, Pivot 10 Rows and 1 Column,87.6164901257
PySpark,1,dataset_500MB,1,1,Row Operation, Writing 10000 new rows,114.5485405922
PySpark,1,dataset_500MB,1,1,Column Operation, Sorting Asc 10 column,217.0788712502
PySpark,1,dataset_500MB,1,1,Row Operation, Writing 1000 new rows,193.3435196877
PySpark,1,dataset_500MB,1,1,Row Operation, Filter Reg Ex 1,31.9424581528
PySpark,1,dataset_500MB,1,1,Column Operation, Sorting Asc 1 column,57.226790905
PySpark,1,dataset_500MB,1,1,Column Operation, Mathematical Operation on Columns,5.664429903
PySpark,1,dataset_500MB,1,1,Row Operation, Filter Reg Ex 2,13.6890687943
PySpark,1,dataset_500MB,1,1,Column Operation, Merge 2 columns into 1,53.4515202045
PySpark,1,dataset_500MB,1,1,Row Operation, Shift (Lag),131.3569362164
PySpark,1,dataset_500MB,1,1,Aggregate Operation, GroupBy 10 columns,517.9688987732
PySpark,1,dataset_500MB,1,1,Column Operation, Sorting Desc 10 column,147.8050839901
PySpark,1,dataset_500MB,1,1,Aggregate Operation, Ranking by Group,151.3961486816
PySpark,1,dataset_500MB,1,1,Column Operation, Split 1 Column into 10,289.5203921795
PySpark,1,dataset_500MB,1,1,Column Operation, Sorting Desc 1 column,217.8375270367
PySpark,1,dataset_500MB,1,1,Mixed Operation, Pivot 5 Rows and 1 Column,49.167570591
PySpark,1,dataset_500MB,1,1,Aggregate Operation, GroupBy 1 column,138.8892977238
